"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","informationWithheld","verbatimEventDate","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","verbatimLocality","infraspecificEpithet","vitality","sex","lifeStage","dynamicProperties","gadm","occurrenceRemarks","projectId","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","locality","individualCount","organismQuantity","organismQuantityType","networkKeys","institutionKey","collectionKey","preparations","institutionID","collectionID","higherClassification","higherGeography","georeferencedBy","otherCatalogNumbers","samplingProtocol","associatedOccurrences","county","eventRemarks","language","type","locationAccordingTo","locationRemarks","identificationRemarks","georeferencedDate","nomenclaturalCode","georeferenceProtocol","footprintWKT","verbatimCoordinateSystem","organismID","previousIdentifications","identificationQualifier","accessRights","georeferenceSources","georeferenceVerificationStatus","eventID","programmeAcronym","habitat","vernacularName","associatedSequences","taxonConceptID","georeferenceRemarks","datasetID","taxonRemarks","disposition","ownerInstitutionCode","bibliographicCitation","elevation","elevationAccuracy","depth","depthAccuracy","locationID","establishmentMeans","acceptedNameUsage","organismName","fieldNumber","recordNumber","ID_p","X","Y"
3097109538,"Pan troglodytes schweinfurthii (Giglioli, 1872)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T13:04:29.414+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707421,1,44,359,798,5483,2436437,5219534,5707421,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2021-04-21T22:35:05",31362,"AFRICA","Mbomou",2015,3,11,"2015-03-11T07:49",70,70,"2024-02-10T16:45:46.000+00:00","2025-02-16T13:04:29.414+00:00","https://www.inaturalist.org/observations/74780032","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"74780032","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","74780032","thierry_aebischer_chinko","Coordinate uncertainty increased to 31362m to protect threatened taxon","2015/03/11 7:49 AM CET",3097109538,"Observations","https://www.inaturalist.org/observations/74780032","147740","74780032","iNaturalist","07:49:00+01:00","wild",167162073,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Rafaï, CF-MB, CF","schweinfurthii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,2277586.3725933,802108.171065514
1890647646,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,rdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.039+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,9,"2015-03-09",68,68,NA,"2025-01-31T20:03:51.039+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1251","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1251",NA,NA,NA,1890647646,NA,"urn:liberianfaunaflora.org:Mammals:1251",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,-802705.73021061,694853.291303934
1890647805,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.117+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,29,"2015-03-29",88,88,NA,"2025-01-31T20:03:51.117+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1385","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1385",NA,NA,NA,1890647805,NA,"urn:liberianfaunaflora.org:Mammals:1385",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",6,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,-802997.324456886,698983.284675248
1890647832,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.116+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,29,"2015-03-29",88,88,NA,"2025-01-31T20:03:51.116+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1387","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1387",NA,NA,NA,1890647832,NA,"urn:liberianfaunaflora.org:Mammals:1387",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",3,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,-803027.697456673,699015.497364283
1890647822,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.116+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2015,3,29,"2015-03-29",88,88,NA,"2025-01-31T20:03:51.116+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1388","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1388",NA,NA,NA,1890647822,NA,"urn:liberianfaunaflora.org:Mammals:1388",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,-803027.697456673,699015.497364283
1890647846,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.117+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2015,3,29,"2015-03-29",88,88,NA,"2025-01-31T20:03:51.117+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1389","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1389",NA,NA,NA,1890647846,NA,"urn:liberianfaunaflora.org:Mammals:1389",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004,-803027.697456673,699015.497364283
1890647887,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.116+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2015,3,29,"2015-03-29",88,88,NA,"2025-01-31T20:03:51.116+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1390","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1390",NA,NA,NA,1890647887,NA,"urn:liberianfaunaflora.org:Mammals:1390",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,-803027.697456673,699015.497364283
1890648095,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.223+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,25,"2015-03-25",84,84,NA,"2025-01-31T20:03:50.223+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1659","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1659",NA,NA,NA,1890648095,NA,"urn:liberianfaunaflora.org:Mammals:1659",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006,-820011.74162295,707985.181183883
1890648062,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.170+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,25,"2015-03-25",84,84,NA,"2025-01-31T20:03:50.170+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1669","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1669",NA,NA,NA,1890648062,NA,"urn:liberianfaunaflora.org:Mammals:1669",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007,-820222.185475096,708271.920294567
1890648174,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.424+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,17,"2015-03-17",76,76,NA,"2025-01-31T20:03:50.424+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1746","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1746",NA,NA,NA,1890648174,NA,"urn:liberianfaunaflora.org:Mammals:1746",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,-800922.23187752,710295.510392289
1890648407,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,rdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.746+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,12,"2015-03-12",71,71,NA,"2025-01-31T20:03:50.746+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1929","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1929",NA,NA,NA,1890648407,NA,"urn:liberianfaunaflora.org:Mammals:1929",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,-804881.540967771,716027.182384673
1890648448,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,rdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.719+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2015,3,12,"2015-03-12",71,71,NA,"2025-01-31T20:03:50.719+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1944","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1944",NA,NA,NA,1890648448,NA,"urn:liberianfaunaflora.org:Mammals:1944",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,-805441.808243485,716685.418676603
1890648391,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,rdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.724+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2015,3,12,"2015-03-12",71,71,NA,"2025-01-31T20:03:50.724+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1947","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1947",NA,NA,NA,1890648391,NA,"urn:liberianfaunaflora.org:Mammals:1947",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,-805465.423944928,716716.3124499
1890648318,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,rdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.722+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2015,3,12,"2015-03-12",71,71,NA,"2025-01-31T20:03:50.722+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1948","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1948",NA,NA,NA,1890648318,NA,"urn:liberianfaunaflora.org:Mammals:1948",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012,-805465.423944928,716716.3124499
