"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","individualCount","lifeStage","samplingProtocol","vernacularName","habitat","locality","identificationVerificationStatus","eventType","dynamicProperties","vitality","projectId","occurrenceRemarks","identifiedByIDs.type","identifiedByIDs.value","networkKeys","sex","establishmentMeans","gadm","higherGeography","georeferencedBy","institutionKey","collectionKey","otherCatalogNumbers","preparations","georeferencedDate","nomenclaturalCode","institutionID","fieldNumber","language","type","locationAccordingTo","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","programmeAcronym","eventRemarks","organismQuantity","organismQuantityType","associatedOccurrences","county","identificationRemarks","recordNumber","georeferenceProtocol","footprintWKT","georeferenceSources","acceptedNameUsage","organismName","disposition","materialSampleID","elevation","bibliographicCitation","georeferenceVerificationStatus","namePublishedInYear","ID_p","X","Y"
1425112087,"Cephalophus rufilatus Gray, 1846","gass84,cdpi","6a01a01f-10a9-49bc-b0d1-2bd04493dc20","616e379f-90ed-4c21-9793-8e20f982e9d1","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-24T00:31:34.977+00:00","2025-01-31T21:40:19.136+00:00",228,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1870-01-01T00:00:00",NA,"AFRICA","Atacora",2016,3,16,"2016-03-16",76,76,NA,"2025-01-31T21:40:19.136+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"Ama_2875","none","none",FALSE,NA,"AMAHOWE O. Isidore; NSERA Parfait;  KOUTON Méryas; MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"Ama_2875",NA,NA,1425112087,"SSEPENDJ_2016",NA,"Ama_2875",NA,"SSEPENDJ_LT_2016_175","DGEFC",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record",NA,"Tree savanna","Biosphere Reserve of Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/grants/faculte-des-sciences-agronomiques-uac/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DGEFC_2016_175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,136950.45728131,1505219.87855358
1425112111,"Cephalophus rufilatus Gray, 1846","gass84,cdpi","6a01a01f-10a9-49bc-b0d1-2bd04493dc20","616e379f-90ed-4c21-9793-8e20f982e9d1","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-24T00:31:34.977+00:00","2025-01-31T21:40:19.136+00:00",228,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1871-01-01T00:00:00",NA,"AFRICA","Atacora",2016,3,16,"2016-03-16",76,76,NA,"2025-01-31T21:40:19.136+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"Ama_2876","none","none",FALSE,NA,"AMAHOWE O. Isidore; NSERA Parfait;  KOUTON Méryas; MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"Ama_2876",NA,NA,1425112111,"SSEPENDJ_2016",NA,"Ama_2876",NA,"SSEPENDJ_LT_2016_176","DGEFC",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record",NA,"Tree savanna","Biosphere Reserve of Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/grants/faculte-des-sciences-agronomiques-uac/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DGEFC_2016_176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,148113.404835524,1499882.84857482
1425112101,"Cephalophus rufilatus Gray, 1846","gass84,cdpi","6a01a01f-10a9-49bc-b0d1-2bd04493dc20","616e379f-90ed-4c21-9793-8e20f982e9d1","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-24T00:31:34.977+00:00","2025-01-31T21:40:19.139+00:00",228,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1872-01-01T00:00:00",NA,"AFRICA","Atacora",2016,3,18,"2016-03-18",78,78,NA,"2025-01-31T21:40:19.139+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"Ama_2877","none","none",FALSE,NA,"AMAHOWE O. Isidore; NSERA Parfait;  KOUTON Méryas; MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"Ama_2877",NA,NA,1425112101,"SSEPENDJ_2016",NA,"Ama_2877",NA,"SSEPENDJ_LT_2016_177","DGEFC",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record",NA,"Tree savanna","Biosphere Reserve of Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/grants/faculte-des-sciences-agronomiques-uac/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DGEFC_2016_177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,148895.099246832,1496862.49266438
1425112132,"Cephalophus rufilatus Gray, 1846","gass84,cdpi","6a01a01f-10a9-49bc-b0d1-2bd04493dc20","616e379f-90ed-4c21-9793-8e20f982e9d1","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-24T00:31:34.977+00:00","2025-01-31T21:40:19.139+00:00",228,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1874-01-01T00:00:00",NA,"AFRICA","Atacora",2016,3,21,"2016-03-21",81,81,NA,"2025-01-31T21:40:19.139+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"Ama_2878","none","none",FALSE,NA,"AMAHOWE O. Isidore; NSERA Parfait;  KOUTON Méryas; MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"Ama_2878",NA,NA,1425112132,"SSEPENDJ_2016",NA,"Ama_2878",NA,"SSEPENDJ_LT_2016_179","DGEFC",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record",NA,"Shrub savanna","Biosphere Reserve of Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/grants/faculte-des-sciences-agronomiques-uac/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DGEFC_2016_179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,149036.237304229,1496669.72664531
1425112158,"Cephalophus rufilatus Gray, 1846","gass84,cdpi","6a01a01f-10a9-49bc-b0d1-2bd04493dc20","616e379f-90ed-4c21-9793-8e20f982e9d1","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-24T00:31:34.977+00:00","2025-01-31T21:40:19.139+00:00",228,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1875-01-01T00:00:00",NA,"AFRICA","Atacora",2016,3,21,"2016-03-21",81,81,NA,"2025-01-31T21:40:19.139+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"Ama_2879","none","none",FALSE,NA,"AMAHOWE O. Isidore; NSERA Parfait;  KOUTON Méryas; MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"Ama_2879",NA,NA,1425112158,"SSEPENDJ_2016",NA,"Ama_2879",NA,"SSEPENDJ_LT_2016_180","DGEFC",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record",NA,"Shrub savanna","Biosphere Reserve of Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/grants/faculte-des-sciences-agronomiques-uac/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DGEFC_2016_180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,140640.17891619,1491288.96598822
1425112094,"Cephalophus rufilatus Gray, 1846","gass84,cdpi","6a01a01f-10a9-49bc-b0d1-2bd04493dc20","616e379f-90ed-4c21-9793-8e20f982e9d1","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-24T00:31:34.977+00:00","2025-01-31T21:40:19.140+00:00",228,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1876-01-01T00:00:00",NA,"AFRICA","Atacora",2016,3,23,"2016-03-23",83,83,NA,"2025-01-31T21:40:19.140+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"Ama_2880","none","none",FALSE,NA,"AMAHOWE O. Isidore; NSERA Parfait;  KOUTON Méryas; MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"Ama_2880",NA,NA,1425112094,"SSEPENDJ_2016",NA,"Ama_2880",NA,"SSEPENDJ_LT_2016_181","DGEFC",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record",NA,"Shrub savanna","Biosphere Reserve of Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/grants/faculte-des-sciences-agronomiques-uac/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DGEFC_2016_181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,142822.276675124,1503159.61627452
1425112119,"Cephalophus rufilatus Gray, 1846","gass84,cdpi","6a01a01f-10a9-49bc-b0d1-2bd04493dc20","616e379f-90ed-4c21-9793-8e20f982e9d1","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-24T00:31:34.977+00:00","2025-01-31T21:40:19.140+00:00",228,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1877-01-01T00:00:00",NA,"AFRICA","Atacora",2016,3,24,"2016-03-24",84,84,NA,"2025-01-31T21:40:19.140+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"Ama_2881","none","none",FALSE,NA,"AMAHOWE O. Isidore; NSERA Parfait;  KOUTON Méryas; MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"Ama_2881",NA,NA,1425112119,"SSEPENDJ_2016",NA,"Ama_2881",NA,"SSEPENDJ_LT_2016_182","DGEFC",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record",NA,"Tree savanna","Biosphere Reserve of Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/grants/faculte-des-sciences-agronomiques-uac/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DGEFC_2016_182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,146119.264396761,1507126.40561316
1562882723,"Cephalophus rufilatus Gray, 1846","cdc,cdround,txmatfuz","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T12:10:23.299+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","2022-12-06T06:39:35",NA,"AFRICA","Atakora",2016,4,3,"2016-04-03T09:47",94,94,"2024-08-18T10:35:40.000+00:00","2025-02-16T12:10:23.299+00:00","https://www.inaturalist.org/observations/4682702","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"4682702","none","none",FALSE,"iNaturalist research-grade observations","ONG OeBenin","ONG OeBenin","WGS84","Mammalia","BJ","none","none","AFRICA","Benin","NORTH_AMERICA","ONG OeBenin","4682702","oebenin","2016/04/03 9:47 AM CET",1562882723,"Observations","Tanguiéta, Atakora, Benin","http://www.inaturalist.org/observations/4682702","1430997","4682702","iNaturalist","09:47:00+02:00","wild",318602589,"Cephalophus rufilatus Gray, 1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/camera-traps-trail-cams|https://www.inaturalist.org/projects/biota-of-the-wap-complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,163394.245480366,1458410.58673999
1562882753,"Cephalophus rufilatus Gray, 1846","cdc,cdround,txmatfuz","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T12:10:23.394+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","2022-12-06T06:39:37",NA,"AFRICA","Atakora",2016,4,25,"2016-04-25T16:48",116,116,"2024-08-18T10:35:40.000+00:00","2025-02-16T12:10:23.394+00:00","https://www.inaturalist.org/observations/4682705","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"4682705","none","none",FALSE,"iNaturalist research-grade observations","ONG OeBenin","ONG OeBenin","WGS84","Mammalia","BJ","none","none","AFRICA","Benin","NORTH_AMERICA","ONG OeBenin","4682705","oebenin","2016/04/25 4:48 PM CET",1562882753,"Observations","Matéri, Atakora, Benin","http://www.inaturalist.org/observations/4682705","1430997","4682705","iNaturalist","16:48:00+02:00","wild",318602600,"Cephalophus rufilatus Gray, 1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/biota-of-the-wap-complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,104829.231126753,1448522.6313109
3008462138,"Cephalophus rufilatus Gray, 1846","cdc,cdround,txmatfuz","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T12:57:11.654+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","2022-12-06T06:44:20",NA,"AFRICA","Atakora",2016,4,2,"2016-04-02T11:59",93,93,"2024-08-18T10:35:40.000+00:00","2025-02-16T12:57:11.654+00:00","https://www.inaturalist.org/observations/67005572","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"67005572","none","none",FALSE,"iNaturalist research-grade observations","ONG OeBenin","Michal Sloviak","WGS84","Mammalia","BJ","none","none","AFRICA","Benin","NORTH_AMERICA","ONG OeBenin","67005572","oebenin","2016/04/02 11:59 AM CET",3008462138,"Observations","Tanguiéta, Atakora, Benin","https://www.inaturalist.org/observations/67005572","1430997","67005572","iNaturalist","11:59:00+01:00","wild",318604076,"Cephalophus rufilatus Gray, 1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/biota-of-the-wap-complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,163394.245480366,1458410.58673999
3008478131,"Cephalophus rufilatus Gray, 1846","cdc,cdround,txmatfuz","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T12:57:11.561+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","2022-12-06T06:44:19",NA,"AFRICA","Atakora",2016,4,25,"2016-04-25T16:48",116,116,"2024-08-18T10:35:40.000+00:00","2025-02-16T12:57:11.561+00:00","https://www.inaturalist.org/observations/67005577","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"67005577","none","none",FALSE,"iNaturalist research-grade observations","ONG OeBenin","Michal Sloviak","WGS84","Mammalia","BJ","none","none","AFRICA","Benin","NORTH_AMERICA","ONG OeBenin","67005577","oebenin","2016/04/25 4:48 PM CET",3008478131,"Observations","Matéri, Atakora, Benin","https://www.inaturalist.org/observations/67005577","1430997","67005577","iNaturalist","16:48:00+01:00","wild",318604070,"Cephalophus rufilatus Gray, 1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/biodiversity-of-the-ostrich-empire|https://www.inaturalist.org/projects/biota-of-the-wap-complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,104829.231126753,1448522.6313109
3008428106,"Cephalophus rufilatus Gray, 1846","cdc,cdround,txmatfuz","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T12:57:12.145+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","2022-12-06T06:44:14",NA,"AFRICA","Atakora",2016,4,21,"2016-04-21T08:47",112,112,"2024-08-18T10:35:40.000+00:00","2025-02-16T12:57:12.145+00:00","https://www.inaturalist.org/observations/67005611","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"67005611","none","none",FALSE,"iNaturalist research-grade observations","ONG OeBenin","Michal Sloviak","WGS84","Mammalia","BJ","none","none","AFRICA","Benin","NORTH_AMERICA","ONG OeBenin","67005611","oebenin","2016/04/21 8:47 AM CET",3008428106,"Observations","Tanguiéta, Atakora, Benin","https://www.inaturalist.org/observations/67005611","1430997","67005611","iNaturalist","08:47:00+01:00","wild",318604050,"Cephalophus rufilatus Gray, 1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/biota-of-the-wap-complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,163540.054795115,1457986.23827668
1571186661,"Cephalophus rufilatus Gray, 1846","cdc,cdround,txmatfuz","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T12:11:39.753+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","2022-12-06T06:40:10",NA,"AFRICA","Atakora",2016,4,3,"2016-04-03T09:47",94,94,"2024-08-18T10:35:40.000+00:00","2025-02-16T12:11:39.753+00:00","https://www.inaturalist.org/observations/6807861","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"6807861","none","none",FALSE,"iNaturalist research-grade observations","ONG OeBenin","Johnny Wilson","WGS84","Mammalia","BJ","none",NA,"AFRICA","Benin","NORTH_AMERICA","ONG OeBenin","6807861","oebenin","2016/04/03 9:47 AM CET",1571186661,"Observations","Tanguiéta, Atakora, Benin","https://www.inaturalist.org/observations/6807861","1430997","6807861","iNaturalist","09:47:00+02:00","wild",318602822,"Cephalophus rufilatus Gray, 1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/biota-of-the-wap-complex",NA,"ORCID","https://orcid.org/0000-0002-7230-1449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,163394.245480366,1458410.58673999
1562882727,"Cephalophus rufilatus Gray, 1846","cdc,cdround,txmatfuz","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T12:10:23.297+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","2022-12-06T06:39:32",NA,"AFRICA","Atakora",2016,5,15,"2016-05-15T15:27",136,136,"2024-08-18T10:35:40.000+00:00","2025-02-16T12:10:23.297+00:00","https://www.inaturalist.org/observations/4682694","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"4682694","none","none",FALSE,"iNaturalist research-grade observations","ONG OeBenin","ONG OeBenin","WGS84","Mammalia","BJ","none","none","AFRICA","Benin","NORTH_AMERICA","ONG OeBenin","4682694","oebenin","2016/05/15 3:27 PM CET",1562882727,"Observations","Tanguiéta, Atakora, Benin","http://www.inaturalist.org/observations/4682694","1430997","4682694","iNaturalist","15:27:00+02:00","wild",318602559,"Cephalophus rufilatus Gray, 1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/biota-of-the-wap-complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,164053.965381134,1457497.76482618
