3417690960,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.804+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,29,"2015-06-29",180,180,NA,"2025-01-31T21:29:51.804+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM398","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM398",NA,NA,NA,3417690960,"AGM-2015",NA,"AGM398",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,230515.747252406,990846.56090745
3417690959,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.804+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,30,"2015-06-30",181,181,NA,"2025-01-31T21:29:51.804+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM399","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM399",NA,NA,NA,3417690959,"AGM-2015",NA,"AGM399",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,232522.752974924,983483.161136081
3417690883,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.800+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,1,"2015-06-01",152,152,NA,"2025-01-31T21:29:51.800+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM427","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM427",NA,NA,NA,3417690883,"AGM-2015",NA,"AGM427",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,232522.846662963,983483.161136081
3417690882,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.787+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,2,"2015-06-02",153,153,NA,"2025-01-31T21:29:51.787+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM428","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM428",NA,NA,NA,3417690882,"AGM-2015",NA,"AGM428",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,232522.846662963,983483.161136081
3417690880,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.787+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,3,"2015-06-03",154,154,NA,"2025-01-31T21:29:51.787+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM429","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM429",NA,NA,NA,3417690880,"AGM-2015",NA,"AGM429",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,232522.846662963,983483.161136081
3417690879,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.786+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,4,"2015-06-04",155,155,NA,"2025-01-31T21:29:51.786+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM431","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM431",NA,NA,NA,3417690879,"AGM-2015",NA,"AGM431",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,232522.846662963,983483.161136081
3417690878,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.800+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,6,"2015-06-06",157,157,NA,"2025-01-31T21:29:51.800+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM432","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM432",NA,NA,NA,3417690878,"AGM-2015",NA,"AGM432",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,232522.846662963,983483.161136081
3417690875,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.801+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,7,"2015-06-07",158,158,NA,"2025-01-31T21:29:51.801+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM433","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM433",NA,NA,NA,3417690875,"AGM-2015",NA,"AGM433",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,232522.846662963,983483.161136081
3417690877,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.787+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,9,"2015-06-09",160,160,NA,"2025-01-31T21:29:51.787+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM435","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM435",NA,NA,NA,3417690877,"AGM-2015",NA,"AGM435",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,232522.846662963,983483.161136081
3417690876,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.787+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,10,"2015-06-10",161,161,NA,"2025-01-31T21:29:51.787+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM436","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM436",NA,NA,NA,3417690876,"AGM-2015",NA,"AGM436",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,232522.846662963,983483.161136081
3417690874,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.800+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,11,"2015-06-11",162,162,NA,"2025-01-31T21:29:51.800+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM437","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM437",NA,NA,NA,3417690874,"AGM-2015",NA,"AGM437",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748,232522.846662963,983483.161136081
3417690873,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.786+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,12,"2015-06-12",163,163,NA,"2025-01-31T21:29:51.786+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM438","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM438",NA,NA,NA,3417690873,"AGM-2015",NA,"AGM438",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,232522.846662963,983483.161136081
3417690900,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.800+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,13,"2015-06-13",164,164,NA,"2025-01-31T21:29:51.800+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM440","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM440",NA,NA,NA,3417690900,"AGM-2015",NA,"AGM440",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,232522.846662963,983483.161136081
3417690872,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.786+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,14,"2015-06-14",165,165,NA,"2025-01-31T21:29:51.786+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM442","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM442",NA,NA,NA,3417690872,"AGM-2015",NA,"AGM442",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,232522.846662963,983483.161136081
3417690871,"Epomophorus gambianus (Ogilby, 1835)","gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.787+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2015,6,18,"2015-06-18",169,169,NA,"2025-01-31T21:29:51.787+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM443","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM443",NA,NA,NA,3417690871,"AGM-2015",NA,"AGM443",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,232522.846662963,983483.161136081
